CustomerID,total_spent,num_invoices,num_items,num_products,first_purchase,last_purchase,country,purchase_span_days
16780,425.19,2,271,51,2011-03-25 17:34:00,2011-08-31 16:09:00,United Kingdom,158
16781,311.25,1,113,17,2010-12-02 14:26:00,2010-12-02 14:26:00,United Kingdom,0
16782,2279.9,13,712,103,2010-12-09 11:28:00,2011-11-29 13:20:00,United Kingdom,355
16784,107.6,1,24,3,2011-11-20 12:20:00,2011-11-20 12:20:00,United Kingdom,0
16788,597.48,2,311,138,2011-03-30 13:05:00,2011-08-08 14:53:00,United Kingdom,131
16789,80.80000000000001,1,32,5,2011-12-01 15:12:00,2011-12-01 15:12:00,United Kingdom,0
16790,1545.6200000000001,6,898,88,2011-11-02 11:23:00,2011-12-06 11:53:00,United Kingdom,34
16791,1721.78,7,763,218,2011-01-11 15:42:00,2011-11-10 19:12:00,United Kingdom,303
16792,110.38,2,44,11,2011-03-02 14:39:00,2011-03-02 14:41:00,United Kingdom,0
16793,243.84,1,146,16,2011-10-13 15:08:00,2011-10-13 15:08:00,United Kingdom,0
16794,1222.71,10,937,142,2011-06-12 14:15:00,2011-12-08 17:54:00,United Kingdom,179
16795,414.88,1,239,64,2010-12-09 14:08:00,2010-12-09 14:08:00,United Kingdom,0
16796,305.62,1,186,18,2011-09-11 14:01:00,2011-09-11 14:01:00,United Kingdom,0
16800,1201.49,1,540,148,2011-11-28 14:06:00,2011-11-28 14:06:00,United Kingdom,0
16801,1619.73,4,499,72,2011-03-11 13:56:00,2011-06-29 15:33:00,United Kingdom,110
16803,332.3,1,245,24,2011-10-05 14:28:00,2011-10-05 14:28:00,United Kingdom,0
16804,536.99,3,246,59,2011-03-14 15:48:00,2011-11-16 16:43:00,United Kingdom,247
16805,460.59000000000003,2,539,94,2010-12-14 13:35:00,2011-06-19 11:23:00,United Kingdom,186
16806,801.49,4,378,68,2011-04-14 19:59:00,2011-08-28 15:27:00,United Kingdom,135
16807,1121.59,3,778,57,2011-03-14 09:46:00,2011-07-20 12:00:00,United Kingdom,128
16808,288.42,2,196,21,2011-03-10 19:05:00,2011-09-01 19:34:00,United Kingdom,175
16809,914.69,5,652,79,2011-03-22 15:20:00,2011-11-16 15:45:00,United Kingdom,239
16810,309.54,1,114,15,2011-05-31 15:32:00,2011-05-31 15:32:00,United Kingdom,0
16811,547.07,2,477,26,2011-11-22 17:19:00,2011-12-05 11:39:00,United Kingdom,12
16812,479.35,1,81,15,2010-12-14 12:35:00,2010-12-14 12:35:00,United Kingdom,0
16813,1692.98,10,1525,248,2011-05-19 13:28:00,2011-12-01 14:03:00,United Kingdom,196
16814,6509.1,21,2769,122,2010-12-05 11:45:00,2011-11-25 13:27:00,United Kingdom,355
16816,417.06,4,274,28,2010-12-16 17:01:00,2011-08-28 14:16:00,United Kingdom,254
16817,1604.75,9,822,73,2010-12-06 14:19:00,2011-12-07 11:03:00,United Kingdom,365
16818,3349.57,11,2164,172,2011-05-18 11:42:00,2011-11-29 10:41:00,United Kingdom,194
16820,497.61,1,307,26,2011-09-05 12:06:00,2011-09-05 12:06:00,United Kingdom,0
16823,358.38,1,136,34,2011-04-26 15:00:00,2011-04-26 15:00:00,United Kingdom,0
16824,460.64,2,236,23,2011-06-28 13:36:00,2011-11-24 12:38:00,United Kingdom,148
16825,775.18,2,566,27,2011-06-07 09:44:00,2011-11-01 11:51:00,United Kingdom,147
16826,341.7,1,158,22,2011-10-19 14:05:00,2011-10-19 14:05:00,United Kingdom,0
16828,128.5,2,59,8,2011-08-19 13:24:00,2011-09-07 15:10:00,United Kingdom,19
16829,197.22,1,99,11,2011-07-06 10:48:00,2011-07-06 10:48:00,United Kingdom,0
16830,325.91,1,264,23,2011-11-01 11:35:00,2011-11-01 11:35:00,United Kingdom,0
16832,199.15,3,33,11,2011-05-06 14:12:00,2011-06-08 15:36:00,United Kingdom,33
16833,1106.53,4,440,46,2011-01-09 13:02:00,2011-12-08 14:39:00,United Kingdom,333
16834,413.46,1,358,24,2011-04-26 09:37:00,2011-04-26 09:37:00,United Kingdom,0
16835,180.85,2,61,10,2010-12-01 17:15:00,2011-08-03 13:50:00,United Kingdom,244
16836,251.87,2,165,11,2011-08-15 12:38:00,2011-10-31 10:05:00,United Kingdom,76
16837,3170.98,11,1563,123,2011-04-08 08:48:00,2011-11-08 14:27:00,United Kingdom,214
16838,588.85,2,185,24,2011-02-24 15:01:00,2011-05-26 13:13:00,United Kingdom,90
16839,16594.35,34,8975,114,2010-12-05 11:15:00,2011-12-01 09:03:00,United Kingdom,360
16841,1869.82,6,2250,101,2011-02-25 12:40:00,2011-11-03 11:51:00,United Kingdom,250
16842,1264.19,3,693,45,2011-02-10 14:51:00,2011-08-31 10:42:00,United Kingdom,201
16843,10196.57,16,10159,226,2011-01-16 16:10:00,2011-10-28 09:06:00,United Kingdom,284
16846,214.32,1,135,11,2011-10-20 13:55:00,2011-10-20 13:55:00,United Kingdom,0
16847,193.44,1,78,12,2011-10-27 13:29:00,2011-10-27 13:29:00,United Kingdom,0
16848,281.42,1,182,14,2011-10-18 08:42:00,2011-10-18 08:42:00,United Kingdom,0
16849,124.57,1,33,8,2011-06-06 09:16:00,2011-06-06 09:16:00,United Kingdom,0
16850,332.41,1,249,19,2011-01-10 11:09:00,2011-01-10 11:09:00,United Kingdom,0
16851,342.45,3,271,17,2011-10-19 09:48:00,2011-12-05 13:32:00,United Kingdom,47
16852,144.91,2,56,9,2011-06-16 15:49:00,2011-11-29 13:22:00,United Kingdom,165
16855,328.40000000000003,2,164,19,2011-10-27 16:31:00,2011-11-16 12:03:00,United Kingdom,19
16856,35.400000000000006,1,12,2,2011-11-25 08:59:00,2011-11-25 08:59:00,United Kingdom,0
16858,375.69000000000005,1,91,9,2010-12-06 09:52:00,2010-12-06 09:52:00,United Kingdom,0
16859,747.81,2,827,50,2011-03-23 13:39:00,2011-07-18 12:19:00,United Kingdom,116
16861,173.76,2,140,6,2011-07-04 15:38:00,2011-10-11 09:05:00,United Kingdom,98
16863,502.8,2,409,25,2010-12-08 08:58:00,2011-11-08 15:26:00,United Kingdom,335
16866,207.74,3,60,10,2011-07-01 12:34:00,2011-07-22 10:06:00,United Kingdom,20
16869,825.4200000000001,4,585,113,2011-06-17 13:01:00,2011-11-17 12:02:00,United Kingdom,152
16871,2812.34,6,1253,131,2011-03-14 10:31:00,2011-11-17 19:27:00,United Kingdom,248
16872,680.02,3,600,5,2011-06-08 14:32:00,2011-09-23 16:05:00,United Kingdom,107
16873,7123.62,6,3840,179,2010-12-10 15:45:00,2011-12-05 12:05:00,United Kingdom,359
16875,2095.53,5,1069,93,2011-01-04 10:37:00,2011-10-03 13:39:00,United Kingdom,272
16877,853.72,6,463,111,2011-05-15 16:13:00,2011-11-27 13:47:00,United Kingdom,195
16878,13.3,1,12,3,2011-09-16 17:39:00,2011-09-16 17:39:00,United Kingdom,0
16880,1519.08,7,753,121,2011-06-03 16:45:00,2011-11-09 11:33:00,United Kingdom,158
16881,432.0,1,600,1,2011-10-04 10:33:00,2011-10-04 10:33:00,United Kingdom,0
16882,705.12,3,424,39,2011-01-26 17:43:00,2011-10-04 10:42:00,United Kingdom,250
16883,276.73,2,104,33,2010-12-03 10:33:00,2011-06-05 12:51:00,United Kingdom,184
16884,429.84,2,320,26,2011-11-02 10:16:00,2011-11-02 11:52:00,United Kingdom,0
16885,471.51,3,184,82,2010-12-17 17:23:00,2011-11-24 13:40:00,United Kingdom,341
16887,194.88,1,157,35,2011-11-04 14:07:00,2011-11-04 14:07:00,United Kingdom,0
16889,1578.67,3,925,112,2011-01-07 10:47:00,2011-05-29 11:05:00,United Kingdom,142
16891,809.7,5,283,166,2010-12-03 11:35:00,2011-12-08 11:15:00,United Kingdom,369
16892,525.54,5,239,87,2011-06-09 11:35:00,2011-12-08 13:18:00,United Kingdom,182
16893,145.93,1,62,44,2010-12-08 12:06:00,2010-12-08 12:06:00,United Kingdom,0
16895,219.14,1,102,57,2011-10-06 12:15:00,2011-10-06 12:15:00,United Kingdom,0
16897,289.78,2,73,37,2011-01-30 11:52:00,2011-02-13 15:02:00,United Kingdom,14
16898,508.81,3,419,150,2010-12-06 12:23:00,2011-11-13 15:44:00,United Kingdom,342
16899,1281.56,6,522,80,2010-12-14 13:11:00,2011-12-02 12:03:00,United Kingdom,352
16900,887.11,3,833,78,2011-10-07 13:17:00,2011-11-23 10:32:00,United Kingdom,46
16902,1706.88,1,629,43,2011-08-15 14:17:00,2011-08-15 14:17:00,United Kingdom,0
16903,373.24,1,262,50,2011-11-10 15:32:00,2011-11-10 15:32:00,United Kingdom,0
16904,3754.27,16,2034,387,2010-12-07 13:29:00,2011-12-05 13:10:00,United Kingdom,362
16905,3102.43,7,1408,117,2010-12-03 10:43:00,2011-12-04 14:01:00,United Kingdom,366
16906,579.77,4,281,74,2011-04-05 12:30:00,2011-09-19 11:49:00,United Kingdom,166
16907,981.65,5,298,89,2010-12-09 16:52:00,2011-11-10 18:04:00,United Kingdom,336
16909,379.14,1,436,18,2011-09-28 16:45:00,2011-09-28 16:45:00,United Kingdom,0
16910,1510.06,8,886,318,2011-09-09 14:14:00,2011-12-05 12:51:00,United Kingdom,86
16912,2575.38,11,1029,88,2011-01-20 15:42:00,2011-11-11 12:18:00,United Kingdom,294
16913,113.44,1,82,8,2011-02-22 12:56:00,2011-02-22 12:56:00,United Kingdom,0
16914,208.46,1,121,25,2011-11-03 15:27:00,2011-11-03 15:27:00,United Kingdom,0
16915,621.6800000000001,6,132,46,2011-03-01 09:52:00,2011-11-30 16:39:00,United Kingdom,274
16916,576.26,2,440,129,2010-12-02 13:14:00,2011-11-16 12:08:00,United Kingdom,348
16917,391.52,1,232,9,2011-03-08 11:55:00,2011-03-08 11:55:00,United Kingdom,0
16918,1068.82,6,721,97,2011-01-26 17:37:00,2011-10-21 12:50:00,United Kingdom,267
16919,2596.45,11,1413,141,2010-12-06 12:52:00,2011-07-06 13:35:00,United Kingdom,212
16921,169.79,1,171,50,2011-10-09 16:22:00,2011-10-09 16:22:00,United Kingdom,0
16923,7247.61,19,3417,313,2010-12-12 11:06:00,2011-11-27 13:00:00,United Kingdom,350
16924,846.75,3,493,69,2011-09-16 12:54:00,2011-11-18 12:53:00,United Kingdom,62
16926,230.25,1,35,14,2010-12-03 13:42:00,2010-12-03 13:42:00,United Kingdom,0
16927,543.05,3,993,5,2010-12-13 11:57:00,2011-08-16 11:10:00,United Kingdom,245
16928,2847.6,17,2114,69,2010-12-01 15:21:00,2011-09-20 15:10:00,United Kingdom,292
16929,1295.39,7,929,51,2011-07-07 12:39:00,2011-12-06 08:37:00,United Kingdom,151
16930,380.55,3,341,47,2011-10-02 14:25:00,2011-11-13 16:13:00,United Kingdom,42
16931,4604.22,21,3158,448,2010-12-05 11:40:00,2011-12-04 13:15:00,United Kingdom,364
16932,161.94,1,87,44,2011-10-17 14:12:00,2011-10-17 14:12:00,United Kingdom,0
16933,563.23,2,288,42,2011-04-14 13:33:00,2011-12-08 12:54:00,United Kingdom,237
16934,950.9300000000001,2,399,59,2011-10-16 12:25:00,2011-10-16 12:40:00,United Kingdom,0
16936,262.68,1,173,56,2011-11-14 11:04:00,2011-11-14 11:04:00,United Kingdom,0
16938,2736.38,4,2540,212,2011-02-04 09:34:00,2011-12-01 10:20:00,United Kingdom,300
16940,3049.88,3,2169,226,2011-02-23 12:27:00,2011-10-18 13:15:00,United Kingdom,237
16942,1920.59,9,811,159,2011-04-26 11:59:00,2011-11-27 12:40:00,United Kingdom,215
16943,816.73,3,145,23,2011-01-25 14:00:00,2011-05-12 11:57:00,United Kingdom,106
16945,4345.5,19,2725,137,2010-12-16 17:49:00,2011-11-18 11:39:00,United Kingdom,336
16947,406.48,1,312,21,2011-04-18 09:38:00,2011-04-18 09:38:00,United Kingdom,0
16948,435.02,3,1614,15,2011-01-18 10:58:00,2011-07-24 12:46:00,United Kingdom,187
16949,1286.27,6,791,57,2011-01-27 12:11:00,2011-12-06 11:07:00,United Kingdom,312
16950,1178.56,3,644,39,2010-12-07 15:20:00,2011-10-14 09:06:00,United Kingdom,310
16951,1277.75,3,1318,73,2011-02-08 14:58:00,2011-07-28 12:05:00,United Kingdom,169
16952,167.61,2,92,16,2011-08-22 12:58:00,2011-08-22 13:03:00,United Kingdom,0
16953,20.8,1,10,1,2011-11-09 15:54:00,2011-11-09 15:54:00,United Kingdom,0
16954,2085.08,9,1054,40,2010-12-15 10:41:00,2011-12-09 09:46:00,United Kingdom,358
16955,518.67,4,266,18,2010-12-01 13:31:00,2011-06-08 10:36:00,United Kingdom,188
16956,308.74,1,114,16,2011-11-22 08:56:00,2011-11-22 08:56:00,United Kingdom,0
16957,416.64,2,172,15,2011-03-03 09:25:00,2011-04-14 13:56:00,United Kingdom,42
16959,117.35000000000001,1,49,7,2011-09-13 15:03:00,2011-09-13 15:03:00,United Kingdom,0
16960,507.05,3,304,92,2011-04-01 11:54:00,2011-11-01 11:35:00,United Kingdom,213
16961,234.17000000000002,1,125,14,2011-08-15 13:46:00,2011-08-15 13:46:00,United Kingdom,0
16963,110.55000000000001,1,35,7,2011-06-05 13:48:00,2011-06-05 13:48:00,United Kingdom,0
16965,201.19,1,291,26,2011-04-27 12:08:00,2011-04-27 12:08:00,United Kingdom,0
16966,2154.97,7,1981,8,2011-04-13 14:17:00,2011-12-01 13:40:00,United Kingdom,231
16967,319.02,1,333,21,2011-06-03 14:24:00,2011-06-03 14:24:00,United Kingdom,0
16968,439.43,2,326,31,2011-08-24 10:51:00,2011-12-05 15:02:00,United Kingdom,103
16969,650.41,3,816,42,2011-06-01 12:10:00,2011-10-31 13:12:00,United Kingdom,152
16971,357.21,1,72,40,2011-11-01 15:06:00,2011-11-01 15:06:00,United Kingdom,0
16976,251.51999999999998,1,88,2,2011-03-17 16:33:00,2011-03-17 16:33:00,United Kingdom,0
16978,344.33,1,166,39,2011-09-23 12:50:00,2011-09-23 12:50:00,United Kingdom,0
16979,1852.0,6,865,64,2011-02-15 09:20:00,2011-12-06 12:21:00,United Kingdom,294
16980,1078.96,2,788,71,2011-02-21 12:58:00,2011-03-29 16:36:00,United Kingdom,36
16982,384.06,1,182,22,2011-10-10 12:28:00,2011-10-10 12:28:00,United Kingdom,0
16983,1931.25,7,1379,112,2010-12-05 12:34:00,2011-11-27 12:10:00,United Kingdom,356
16984,4481.35,2,2423,354,2011-08-01 17:37:00,2011-09-12 13:43:00,United Kingdom,41
16985,5464.12,10,1832,62,2010-12-16 10:38:00,2011-11-22 13:33:00,United Kingdom,341
16986,1873.2,2,1040,3,2011-11-09 15:52:00,2011-11-10 11:55:00,United Kingdom,0
16987,1625.05,7,402,74,2011-05-18 15:55:00,2011-12-06 17:26:00,United Kingdom,202
16988,126.12,1,43,7,2011-12-04 16:02:00,2011-12-04 16:02:00,United Kingdom,0
16989,1133.25,6,1233,7,2011-07-12 09:11:00,2011-12-02 16:39:00,United Kingdom,143
16990,179.0,1,100,1,2011-05-05 08:30:00,2011-05-05 08:30:00,United Kingdom,0
16992,1614.31,5,860,84,2011-02-28 10:37:00,2011-11-29 11:50:00,United Kingdom,274
16996,1456.96,6,544,13,2010-12-21 13:22:00,2011-11-09 16:43:00,United Kingdom,323
16997,702.0,3,360,7,2011-01-18 11:51:00,2011-02-24 17:28:00,United Kingdom,37
16998,295.0,4,76,1,2011-02-08 15:42:00,2011-07-13 09:44:00,United Kingdom,154
16999,484.82,2,294,21,2011-09-26 15:43:00,2011-11-16 13:53:00,United Kingdom,50
17001,3989.57,11,2164,75,2010-12-16 09:35:00,2011-12-09 09:38:00,United Kingdom,358
17002,1493.73,3,679,41,2011-02-22 11:46:00,2011-09-15 12:40:00,United Kingdom,205
17004,1412.94,2,819,38,2011-09-08 12:16:00,2011-10-24 14:25:00,United Kingdom,46
17006,781.78,4,272,37,2011-09-25 12:15:00,2011-12-05 12:09:00,United Kingdom,70
17007,889.9300000000001,6,597,50,2010-12-17 13:57:00,2011-10-20 10:47:00,United Kingdom,306
17010,195.36,1,118,11,2011-11-21 14:49:00,2011-11-21 14:49:00,United Kingdom,0
17011,270.9,1,186,15,2011-11-09 13:30:00,2011-11-09 13:30:00,United Kingdom,0
17014,586.33,3,245,63,2011-10-04 11:36:00,2011-12-01 14:09:00,United Kingdom,58
17015,1842.56,3,1981,182,2011-06-07 13:19:00,2011-11-11 10:45:00,United Kingdom,156
17017,8694.26,20,6673,88,2010-12-02 10:17:00,2011-12-07 09:32:00,United Kingdom,369
17018,920.1,2,176,15,2011-01-18 08:46:00,2011-10-30 11:42:00,United Kingdom,285
17019,1272.61,4,827,166,2010-12-06 12:55:00,2011-11-28 13:06:00,United Kingdom,357
17022,71.0,1,108,7,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,0
17024,95.85,3,69,2,2011-07-05 09:31:00,2011-10-25 13:47:00,United Kingdom,112
17025,357.77,3,235,8,2010-12-01 15:45:00,2011-10-10 09:06:00,United Kingdom,312
17026,154.83,2,97,4,2010-12-05 12:47:00,2011-06-07 14:28:00,United Kingdom,184
17027,890.29,6,421,110,2011-01-26 14:19:00,2011-09-22 12:24:00,United Kingdom,238
17029,716.0,2,400,1,2011-04-17 10:57:00,2011-08-21 11:06:00,United Kingdom,126
17030,146.87,1,146,11,2011-10-07 08:49:00,2011-10-07 08:49:00,United Kingdom,0
17031,380.35,2,235,19,2011-07-08 09:38:00,2011-11-28 10:23:00,United Kingdom,143
17033,1030.14,3,750,24,2010-12-15 13:21:00,2011-09-14 14:34:00,United Kingdom,273
17034,745.52,3,410,28,2011-02-25 10:10:00,2011-11-23 15:14:00,United Kingdom,271
17035,433.53000000000003,2,229,27,2011-02-01 12:27:00,2011-04-08 11:23:00,United Kingdom,65
17037,1267.32,1,656,75,2011-09-13 12:49:00,2011-09-13 12:49:00,United Kingdom,0
17038,112.4,1,28,22,2011-11-09 13:50:00,2011-11-09 13:50:00,United Kingdom,0
17040,449.73,1,181,15,2011-07-25 10:19:00,2011-07-25 10:19:00,United Kingdom,0
17041,1081.57,3,951,59,2010-12-14 11:43:00,2011-11-13 11:21:00,United Kingdom,333
17042,1044.38,5,994,74,2011-04-06 14:53:00,2011-12-07 12:26:00,United Kingdom,244
17043,1735.18,4,998,100,2011-03-18 14:53:00,2011-11-07 15:33:00,United Kingdom,234
17044,948.48,1,504,6,2011-11-14 14:28:00,2011-11-14 14:28:00,United Kingdom,0
17045,339.44,3,106,20,2011-04-06 12:08:00,2011-08-18 17:09:00,United Kingdom,134
17046,642.02,1,510,22,2011-07-05 14:24:00,2011-07-05 14:24:00,United Kingdom,0
17047,1100.9,3,533,59,2011-05-18 16:50:00,2011-09-15 13:27:00,United Kingdom,119
17048,925.35,3,485,41,2011-01-12 16:51:00,2011-08-14 11:49:00,United Kingdom,213
17049,5659.9800000000005,9,2676,201,2011-03-09 08:33:00,2011-12-07 10:48:00,United Kingdom,273
17050,3228.84,6,1614,169,2011-02-13 12:41:00,2011-09-04 13:48:00,United Kingdom,203
17051,247.14,1,184,40,2011-05-29 14:13:00,2011-05-29 14:13:00,United Kingdom,0
17052,413.75,1,261,72,2011-11-11 14:50:00,2011-11-11 14:50:00,United Kingdom,0
17053,498.48,1,122,13,2011-08-01 10:23:00,2011-08-01 10:23:00,United Kingdom,0
17054,1356.33,5,804,64,2011-04-08 13:14:00,2011-11-11 12:56:00,United Kingdom,216
17058,1179.89,3,592,51,2011-04-14 09:18:00,2011-09-19 10:13:00,United Kingdom,158
17059,3095.04,5,1855,292,2010-12-05 12:35:00,2011-11-10 12:27:00,United Kingdom,339
17060,234.24,1,216,5,2011-03-18 13:27:00,2011-03-18 13:27:00,United Kingdom,0
17061,5232.2300000000005,11,1526,57,2011-04-21 13:29:00,2011-09-27 11:24:00,United Kingdom,158
17062,538.37,4,430,52,2010-12-05 11:59:00,2011-01-30 11:01:00,United Kingdom,55
17063,1461.14,7,770,66,2011-02-23 13:44:00,2011-11-18 16:19:00,United Kingdom,268
17064,859.35,3,318,53,2011-01-16 16:10:00,2011-10-12 10:18:00,United Kingdom,268
17068,4552.14,21,2164,116,2010-12-06 13:58:00,2011-11-27 13:14:00,United Kingdom,355
17069,2709.7000000000003,9,1506,111,2010-12-01 16:49:00,2011-11-11 17:13:00,United Kingdom,345
17070,312.14,1,133,62,2011-08-17 17:01:00,2011-08-17 17:01:00,United Kingdom,0
17071,2429.03,9,1197,102,2011-02-03 08:18:00,2011-11-11 16:31:00,United Kingdom,281
17073,1446.09,4,759,142,2011-08-22 14:37:00,2011-11-22 11:47:00,United Kingdom,91
17075,834.12,4,292,62,2011-01-26 13:20:00,2011-11-22 11:58:00,United Kingdom,299
17076,841.0799999999999,3,295,17,2010-12-10 10:08:00,2011-11-03 17:53:00,United Kingdom,328
17078,378.2,2,788,28,2011-11-03 18:49:00,2011-11-03 19:17:00,United Kingdom,0
17079,118.80000000000001,1,24,2,2011-09-22 15:34:00,2011-09-22 15:34:00,United Kingdom,0
17080,287.62,2,166,8,2011-03-15 12:05:00,2011-11-17 12:59:00,United Kingdom,247
17081,290.16,2,78,55,2011-10-24 13:08:00,2011-11-14 12:56:00,United Kingdom,20
17082,2003.8500000000001,2,1049,75,2011-01-25 14:36:00,2011-11-06 15:17:00,United Kingdom,285
17083,1405.78,3,772,24,2011-02-09 11:38:00,2011-08-22 15:43:00,United Kingdom,194
17084,2949.75,2,1816,146,2011-11-04 14:49:00,2011-11-04 14:54:00,United Kingdom,0
17085,1566.65,5,786,115,2010-12-12 12:24:00,2011-08-08 14:15:00,United Kingdom,239
17086,2050.08,6,1859,76,2011-10-07 11:22:00,2011-12-02 13:54:00,United Kingdom,56
17088,1991.01,4,868,96,2011-03-31 09:48:00,2011-11-11 14:23:00,United Kingdom,225
17090,2043.95,7,921,45,2010-12-20 13:52:00,2011-12-05 13:44:00,United Kingdom,349
17091,3827.76,9,1746,119,2010-12-07 09:55:00,2011-12-07 10:43:00,United Kingdom,365
17092,1777.78,4,1131,99,2011-03-07 14:51:00,2011-10-20 19:51:00,United Kingdom,227
17094,302.0,1,152,14,2011-01-21 13:09:00,2011-01-21 13:09:00,United Kingdom,0
17095,1324.16,3,618,69,2011-01-09 11:05:00,2011-11-17 12:21:00,United Kingdom,312
17096,1022.13,4,339,46,2011-03-23 12:05:00,2011-11-24 15:01:00,United Kingdom,246
17097,954.42,8,459,153,2010-12-09 14:55:00,2011-12-07 17:05:00,Spain,363
17100,971.74,2,800,65,2011-11-21 16:36:00,2011-11-21 16:36:00,United Kingdom,0
17101,1621.73,4,815,28,2011-06-14 14:49:00,2011-11-29 13:57:00,United Kingdom,167
17102,25.5,1,2,1,2011-03-23 10:08:00,2011-03-23 10:08:00,United Kingdom,0
17105,665.78,2,693,80,2011-02-06 14:46:00,2011-07-03 15:53:00,United Kingdom,147
17107,10815.43,6,4837,269,2011-03-06 15:17:00,2011-11-06 14:14:00,United Kingdom,244
17109,885.04,6,589,107,2011-04-21 15:46:00,2011-11-10 16:59:00,United Kingdom,203
17110,163.29999999999998,1,50,12,2011-06-27 12:58:00,2011-06-27 12:58:00,United Kingdom,0
17111,248.61,1,302,29,2011-10-23 15:59:00,2011-10-23 15:59:00,United Kingdom,0
17114,808.62,8,219,85,2011-01-09 11:39:00,2011-12-04 12:17:00,United Kingdom,329
17115,837.5,3,372,33,2011-04-20 14:46:00,2011-12-01 14:30:00,United Kingdom,224
17117,116.2,1,68,9,2011-02-24 13:54:00,2011-02-24 13:54:00,United Kingdom,0
17118,157.02,1,154,10,2011-01-26 12:19:00,2011-01-26 12:19:00,United Kingdom,0
17119,606.91,2,334,35,2011-10-11 11:03:00,2011-12-06 14:40:00,United Kingdom,56
17120,307.46,1,120,18,2011-04-20 15:21:00,2011-04-20 15:21:00,United Kingdom,0
17122,138.32,1,80,7,2011-08-12 14:33:00,2011-08-12 14:33:00,United Kingdom,0
17123,345.3,1,246,9,2011-07-01 10:47:00,2011-07-01 10:47:00,United Kingdom,0
17124,298.89,1,130,31,2011-06-07 14:02:00,2011-06-07 14:02:00,United Kingdom,0
17125,259.35,1,291,34,2011-10-20 14:41:00,2011-10-20 14:41:00,United Kingdom,0
17126,1004.75,5,792,187,2010-12-12 11:26:00,2011-07-10 13:52:00,United Kingdom,210
17128,157.09,1,76,14,2011-01-09 12:02:00,2011-01-09 12:02:00,United Kingdom,0
17131,2463.17,5,983,78,2011-09-25 12:42:00,2011-12-04 12:52:00,United Kingdom,70
17133,4892.240000000001,7,2730,13,2011-03-18 13:47:00,2011-11-24 12:27:00,United Kingdom,250
17134,425.0,2,102,21,2011-03-20 11:56:00,2011-08-25 09:53:00,United Kingdom,157
17135,1139.73,7,1224,34,2010-12-03 09:31:00,2011-11-23 16:48:00,United Kingdom,355
17138,380.5,1,126,24,2011-03-09 11:54:00,2011-03-09 11:54:00,United Kingdom,0
17139,10668.47,12,5182,309,2011-02-24 09:32:00,2011-11-24 10:12:00,United Kingdom,273
17140,465.32,1,302,16,2011-04-06 13:33:00,2011-04-06 13:33:00,United Kingdom,0
17142,579.0,1,81,15,2011-04-14 18:22:00,2011-04-14 18:22:00,United Kingdom,0
17144,984.57,2,483,42,2011-09-16 12:50:00,2011-12-08 17:57:00,United Kingdom,83
17146,749.78,3,212,33,2010-12-16 12:20:00,2011-08-26 12:44:00,United Kingdom,253
17147,1714.59,4,882,68,2011-02-01 09:36:00,2011-11-17 12:32:00,United Kingdom,289
17148,124.88,1,82,9,2011-10-19 09:59:00,2011-10-19 09:59:00,United Kingdom,0
17152,1689.5,3,517,9,2011-03-21 16:20:00,2011-05-29 12:19:00,United Kingdom,68
17153,213.78,1,104,14,2011-11-15 13:42:00,2011-11-15 13:42:00,United Kingdom,0
17154,329.34,1,490,23,2011-09-25 13:42:00,2011-09-25 13:42:00,United Kingdom,0
17155,251.7,2,242,19,2011-06-15 10:22:00,2011-11-22 12:38:00,United Kingdom,160
17157,319.0,2,172,11,2011-06-16 15:08:00,2011-12-02 09:10:00,United Kingdom,168
17158,1266.97,3,778,53,2010-12-14 13:03:00,2011-11-07 15:15:00,United Kingdom,328
17159,1538.88,3,1111,96,2011-06-21 09:49:00,2011-11-18 10:52:00,United Kingdom,150
17160,3518.03,6,2856,111,2011-04-12 12:00:00,2011-11-08 14:05:00,United Kingdom,210
17162,1715.46,10,1001,81,2011-02-07 12:27:00,2011-11-11 11:34:00,United Kingdom,276
17163,293.1,2,66,3,2011-09-22 15:54:00,2011-11-18 08:57:00,United Kingdom,56
17164,2467.35,7,1501,92,2011-03-11 14:26:00,2011-11-07 09:14:00,United Kingdom,240
17165,158.68,1,100,10,2011-02-28 16:39:00,2011-02-28 16:39:00,United Kingdom,0
17166,206.34,2,78,11,2011-05-20 08:18:00,2011-11-01 09:46:00,United Kingdom,165
17169,835.78,2,526,51,2011-06-09 13:16:00,2011-10-13 10:25:00,United Kingdom,125
17171,224.91,1,185,16,2011-02-23 16:37:00,2011-02-23 16:37:00,United Kingdom,0
17172,317.76,1,480,15,2011-09-22 09:36:00,2011-09-22 09:36:00,United Kingdom,0
17173,3766.6,8,1122,36,2011-07-31 15:26:00,2011-12-04 14:40:00,United Kingdom,125
17174,59.9,1,41,4,2011-05-06 11:47:00,2011-05-06 11:47:00,United Kingdom,0
17175,1443.69,4,866,42,2011-02-16 14:56:00,2011-10-26 15:31:00,United Kingdom,252
17176,306.13,1,170,15,2011-05-22 12:41:00,2011-05-22 12:41:00,United Kingdom,0
17179,711.79,3,290,56,2010-12-13 14:24:00,2011-06-14 16:48:00,United Kingdom,183
17180,796.03,4,683,91,2011-01-27 18:05:00,2011-10-14 15:46:00,United Kingdom,259
17181,239.92000000000002,2,241,23,2010-12-01 12:38:00,2011-10-13 14:48:00,United Kingdom,316
